ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
994	15	2	2	0.000000	37.200000	18.933333	0.000000	0.000000	0	0	0
995	5	1	1	0.000000	41.200000	23.000000	0.000000	0.000000	0	0	0
996	3	1	2	0.000000	43.000000	23.666667	0.000000	0.000000	0	0	0
997	7	1	2	0.000000	41.000000	25.428571	0.000000	0.000000	0	0	0
998	2	1	2	0.000000	41.500000	13.500000	0.000000	0.000000	0	0	0
999	10	1	1	0.000000	43.200000	23.600000	0.000000	0.000000	0	0	0
1000	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1001	1	2	2	0.000000	45.000000	3.000000	0.000000	0.000000	0	0	0
1002	8	2	3	0.000000	45.375000	33.500000	0.000000	0.000000	0	0	0
1003	12	2	2	0.000000	42.500000	27.333333	0.000000	0.000000	0	0	0
1004	4	2	1	0.000000	39.000000	27.250000	0.000000	0.000000	0	0	0
1005	1	2	2	0.000000	41.000000	26.000000	0.000000	0.000000	0	0	0
1006	1	1	1	0.000000	39.000000	27.000000	0.000000	0.000000	0	0	0
1007	6	1	1	0.000000	38.166667	6.833333	0.000000	0.000000	0	0	0
1008	9	1	2	0.000000	40.000000	26.111111	0.000000	0.000000	0	0	0
1009	2	1	2	0.000000	44.500000	31.500000	0.000000	0.000000	0	0	0
1010	35	1	1	0.000000	44.771429	22.800000	0.000000	0.000000	0	0	0
1011	3	1	1	0.000000	41.000000	24.000000	0.000000	0.000000	0	0	0
1012	16	2	2	0.000000	39.250000	21.125000	0.000000	0.000000	0	0	0
1013	5	2	2	0.000000	38.800000	23.400000	0.000000	0.000000	0	0	0
1014	31	2	2	0.000000	37.645161	18.935484	0.000000	0.000000	0	0	0
1015	1	2	1	0.000000	37.000000	20.000000	0.000000	0.000000	0	0	0
1016	20	1	3	0.000000	48.400000	25.800000	0.000000	0.000000	0	0	0
1017	9	1	2	0.000000	41.000000	26.444444	0.000000	0.000000	0	0	0
1018	13	2	3	0.000000	43.384615	23.923077	0.000000	0.000000	0	0	0
1019	1	2	1	0.000000	53.000000	2.000000	0.000000	0.000000	0	0	0
1020	1	1	1	0.000000	42.000000	29.000000	0.000000	0.000000	0	0	0
1021	1	2	2	0.000000	44.000000	29.000000	0.000000	0.000000	0	0	0
1022	1	1	1	0.000000	41.000000	28.000000	0.000000	0.000000	0	0	0
1023	7	2	1	0.000000	44.285714	22.285714	0.000000	0.000000	0	0	0
1024	2	2	2	0.000000	46.000000	27.000000	0.000000	0.000000	0	0	0
1025	3	1	1	0.000000	46.000000	28.666667	0.000000	0.000000	0	0	0
1026	1	2	1	0.000000	45.000000	28.000000	0.000000	0.000000	0	0	0
1027	1	2	1	0.000000	44.000000	28.000000	0.000000	0.000000	0	0	0
1028	2	2	2	0.000000	45.000000	28.000000	0.000000	0.000000	0	0	0
1029	3	2	1	0.000000	43.333333	30.333333	0.000000	0.000000	0	0	0
1030	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1031	21	1	2	0.000000	41.047619	22.047619	0.000000	0.000000	0	0	0
1032	11	1	2	0.000000	51.272727	28.000000	0.000000	0.000000	0	0	0
1033	6	2	2	0.000000	55.166667	34.000000	0.000000	0.000000	0	0	0
1034	1	2	1	0.000000	54.000000	34.000000	0.000000	0.000000	0	0	0
1035	1	1	1	0.000000	55.000000	32.000000	0.000000	0.000000	0	0	0
1036	3	2	2	0.000000	58.666667	33.000000	0.000000	0.000000	0	0	0
1037	1	2	1	0.000000	58.000000	33.000000	0.000000	0.000000	0	0	0
1038	5	2	1	0.000000	47.800000	29.400000	0.000000	0.000000	0	0	0
1039	11	1	1	0.000000	47.363636	32.454545	0.000000	0.000000	0	0	0
1040	7	1	2	0.000000	52.285714	16.714286	0.000000	0.000000	0	0	0
1041	3	2	1	0.000000	45.666667	26.666667	0.000000	0.000000	0	0	0
1042	4	1	1	0.000000	43.500000	26.750000	0.000000	0.000000	0	0	0
1043	48	1	1	0.000000	1.020833	1.020833	0.000000	0.000000	0	0	0
1044	5	2	1	0.000000	37.200000	24.000000	0.000000	0.000000	0	0	0
1045	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1046	2	2	4	0.000000	33.000000	21.500000	0.000000	0.000000	0	0	0
1047	3	1	3	0.000000	35.333333	23.333333	0.000000	0.000000	0	0	0
1048	1	1	2	0.000000	37.000000	24.000000	0.000000	0.000000	0	0	0
1049	1	1	2	0.000000	38.000000	25.000000	0.000000	0.000000	0	0	0
1050	3	2	2	0.000000	39.666667	23.333333	0.000000	0.000000	0	0	0
1051	7	2	2	0.000000	40.428571	23.714286	0.000000	0.000000	0	0	0
1052	6	1	1	0.000000	39.500000	24.833333	0.000000	0.000000	0	0	0
1053	6	2	1	0.000000	34.500000	23.500000	0.000000	0.000000	0	0	0
1054	13	2	2	0.000000	41.615385	29.076923	0.000000	0.000000	0	0	0
1055	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1056	16	2	2	0.000000	36.937500	21.062500	0.000000	0.000000	0	0	0
1057	4	1	1	0.000000	37.500000	16.750000	0.000000	0.000000	0	0	0
1058	10	1	1	0.000000	37.200000	24.300000	0.000000	0.000000	0	0	0
1059	1	2	2	0.000000	87.000000	31.000000	0.000000	0.000000	0	0	0
1060	7	2	2	0.000000	47.142857	31.571429	0.000000	0.000000	0	0	0
1061	2	2	1	0.000000	42.000000	25.000000	0.000000	0.000000	0	0	0
1062	3	1	1	0.000000	40.666667	26.333333	0.000000	0.000000	0	0	0
1063	11	2	2	0.000000	43.272727	28.818182	0.000000	0.000000	0	0	0
1064	3	1	1	0.000000	44.666667	32.333333	0.000000	0.000000	0	0	0
1065	3	2	2	0.000000	44.666667	30.000000	0.000000	0.000000	0	0	0
1066	2	1	1	0.000000	40.000000	26.000000	0.000000	0.000000	0	0	0
1067	3	1	2	0.000000	41.666667	26.333333	0.000000	0.000000	0	0	0
1068	2	1	2	0.000000	51.000000	2.000000	0.000000	0.000000	0	0	0
1069	9	2	2	0.000000	50.111111	32.111111	0.000000	0.000000	0	0	0
1070	1	2	1	0.000000	47.000000	31.000000	0.000000	0.000000	0	0	0
1071	7	1	2	0.000000	48.285714	28.714286	0.000000	0.000000	0	0	0
1072	1	2	1	0.000000	50.000000	30.000000	0.000000	0.000000	0	0	0
1073	3	2	1	0.000000	48.666667	31.000000	0.000000	0.000000	0	0	0
1074	3	2	1	0.000000	49.666667	31.333333	0.000000	0.000000	0	0	0
1075	3	2	1	0.000000	48.666667	38.000000	0.000000	0.000000	0	0	0
1076	1	3	1	0.000000	47.000000	38.000000	0.000000	0.000000	0	0	0
1077	2	2	1	0.000000	45.500000	39.000000	0.000000	0.000000	0	0	0
1078	2	3	1	0.000000	43.500000	39.000000	0.000000	0.000000	0	0	0
1079	1	2	1	0.000000	40.000000	37.000000	0.000000	0.000000	0	0	0
1080	4	2	1	0.000000	37.750000	36.750000	0.000000	0.000000	0	0	0
1081	1	2	1	0.000000	33.000000	33.000000	0.000000	0.000000	0	0	0
1082	1	1	2	0.000000	33.000000	32.000000	0.000000	0.000000	0	0	0
1083	3	1	3	0.000000	33.333333	30.000000	0.000000	0.000000	0	0	0
1084	1	1	3	0.000000	38.000000	28.000000	0.000000	0.000000	0	0	0
1085	4	1	3	0.000000	39.500000	30.000000	0.000000	0.000000	0	0	0
1086	1	2	2	0.000000	40.000000	32.000000	0.000000	0.000000	0	0	0
1087	2	1	2	0.000000	39.500000	30.000000	0.000000	0.000000	0	0	0
1088	1	2	2	0.000000	40.000000	31.000000	0.000000	0.000000	0	0	0
1089	1	1	1	0.000000	40.000000	31.000000	0.000000	0.000000	0	0	0
1090	4	1	1	0.000000	50.500000	26.500000	0.000000	0.000000	0	0	0
1091	2	2	2	0.000000	49.500000	16.500000	0.000000	0.000000	0	0	0
1092	1	2	2	0.000000	47.000000	29.000000	0.000000	0.000000	0	0	0
1093	5	1	1	0.000000	45.400000	20.400000	0.000000	0.000000	0	0	0
1094	5	1	2	0.000000	46.600000	34.600000	0.000000	0.000000	0	0	0
1095	5	1	2	0.000000	47.000000	33.000000	0.000000	0.000000	0	0	0
1096	2	1	1	0.000000	47.000000	36.000000	0.000000	0.000000	0	0	0
1097	21	2	2	0.000000	51.952381	34.190476	0.000000	0.000000	0	0	0
1098	7	1	1	0.000000	48.142857	25.857143	0.000000	0.000000	0	0	0
1099	1	2	2	0.000000	100.000000	30.000000	0.000000	0.000000	0	0	0
1100	5	1	1	0.000000	48.600000	27.600000	0.000000	0.000000	0	0	0
1101	2	2	1	0.000000	48.000000	28.000000	0.000000	0.000000	0	0	0
1102	7	1	1	0.000000	46.428571	29.714286	0.000000	0.000000	0	0	0
1103	1	2	2	0.000000	43.000000	24.000000	0.000000	0.000000	0	0	0
1104	3	1	1	0.000000	47.333333	27.333333	0.000000	0.000000	0	0	0
1105	13	1	1	0.000000	40.076923	22.769231	0.000000	0.000000	0	0	0
1106	1	1	2	0.000000	45.000000	18.000000	0.000000	0.000000	0	0	0
1107	1	1	1	0.000000	48.000000	26.000000	0.000000	0.000000	0	0	0
1108	1	1	2	0.000000	41.000000	24.000000	0.000000	0.000000	0	0	0
1109	7	1	2	0.000000	43.571429	28.857143	0.000000	0.000000	0	0	0
1110	19	1	1	0.000000	42.789474	26.947368	0.000000	0.000000	0	0	0
1111	6	2	1	0.000000	39.666667	22.333333	0.000000	0.000000	0	0	0
1112	4	2	2	0.000000	40.500000	2.000000	0.000000	0.000000	0	0	0
1113	2	2	1	0.000000	42.500000	22.500000	0.000000	0.000000	0	0	0
1114	19	2	1	0.000000	1.157895	1.157895	0.000000	0.000000	0	0	0
1115	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1116	3	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1117	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1118	10	1	2	0.000000	41.200000	25.300000	0.000000	0.000000	0	0	0
1119	1	2	3	0.000000	44.000000	27.000000	0.000000	0.000000	0	0	0
1120	21	1	1	0.000000	37.571429	10.238095	0.000000	0.000000	0	0	0
1121	11	2	2	0.000000	36.727273	22.636364	0.000000	0.000000	0	0	0
1122	1	2	2	0.000000	49.000000	2.000000	0.000000	0.000000	0	0	0
1123	2	3	1	0.000000	46.500000	25.500000	0.000000	0.000000	0	0	0
1124	2	2	1	0.000000	45.000000	24.500000	0.000000	0.000000	0	0	0
1125	1	2	1	0.000000	42.000000	25.000000	0.000000	0.000000	0	0	0
1126	4	1	2	0.000000	45.500000	29.250000	0.000000	0.000000	0	0	0
1127	5	2	1	0.000000	54.800000	36.000000	0.000000	0.000000	0	0	0
1128	1	3	1	0.000000	53.000000	36.000000	0.000000	0.000000	0	0	0
1129	1	3	1	0.000000	52.000000	37.000000	0.000000	0.000000	0	0	0
1130	2	4	1	0.000000	48.000000	38.000000	0.000000	0.000000	0	0	0
1131	1	3	1	0.000000	46.000000	36.000000	0.000000	0.000000	0	0	0
1132	3	2	2	0.000000	47.000000	37.666667	0.000000	0.000000	0	0	0
1133	2	2	1	0.000000	42.500000	32.000000	0.000000	0.000000	0	0	0
1134	1	2	1	0.000000	39.000000	28.000000	0.000000	0.000000	0	0	0
1135	1	3	2	0.000000	37.000000	26.000000	0.000000	0.000000	0	0	0
1136	1	2	2	0.000000	37.000000	27.000000	0.000000	0.000000	0	0	0
1137	2	2	1	0.000000	34.500000	25.000000	0.000000	0.000000	0	0	0
1138	10	3	1	0.000000	52.900000	33.200000	0.000000	0.000000	0	0	0
1139	2	1	1	0.000000	47.000000	29.500000	0.000000	0.000000	0	0	0
1140	4	2	2	0.000000	44.250000	26.750000	0.000000	0.000000	0	0	0
1141	7	1	1	0.000000	39.142857	23.428571	0.000000	0.000000	0	0	0
1142	6	1	1	0.000000	40.000000	21.500000	0.000000	0.000000	0	0	0
1143	6	2	3	0.000000	41.833333	28.000000	0.000000	0.000000	0	0	0
1144	5	1	1	0.000000	44.200000	27.800000	0.000000	0.000000	0	0	0
1145	2	2	1	0.000000	45.500000	28.500000	0.000000	0.000000	0	0	0
1146	9	1	1	0.000000	33.111111	19.444444	0.000000	0.000000	0	0	0
1147	5	1	1	0.000000	32.600000	23.000000	0.000000	0.000000	0	0	0
1148	10	2	1	0.000000	28.900000	21.300000	0.000000	0.000000	0	0	0
1149	2	1	1	0.000000	26.500000	21.000000	0.000000	0.000000	0	0	0
1150	4	1	2	0.000000	27.500000	18.000000	0.000000	0.000000	0	0	0
1151	2	1	2	0.000000	28.500000	17.500000	0.000000	0.000000	0	0	0
1152	13	2	2	0.000000	27.230769	12.692308	0.000000	0.000000	0	0	0
1153	15	1	1	0.000000	29.800000	18.400000	0.000000	0.000000	0	0	0
1154	3	2	4	0.000000	42.000000	25.333333	0.000000	0.000000	0	0	0
1155	2	1	1	0.000000	42.000000	22.500000	0.000000	0.000000	0	0	0
1156	3	1	2	0.000000	42.333333	23.333333	0.000000	0.000000	0	0	0
1157	17	2	2	0.000000	44.294118	30.117647	0.000000	0.000000	0	0	0
1158	15	1	1	0.000000	36.666667	26.533333	0.000000	0.000000	0	0	0
1159	11	2	1	0.000000	37.545455	24.363636	0.000000	0.000000	0	0	0
1160	5	1	1	0.000000	44.400000	31.800000	0.000000	0.000000	0	0	0
1161	5	1	1	0.000000	33.800000	22.200000	0.000000	0.000000	0	0	0
1162	3	1	2	0.000000	38.666667	23.000000	0.000000	0.000000	0	0	0
1163	9	1	2	0.000000	40.000000	18.222222	0.000000	0.000000	0	0	0
1164	16	2	2	0.000000	42.187500	24.687500	0.000000	0.000000	0	0	0
1165	3	1	1	0.000000	38.666667	27.666667	0.000000	0.000000	0	0	0
1166	2	2	1	0.000000	38.500000	19.000000	0.000000	0.000000	0	0	0
1167	2	1	2	0.000000	38.500000	17.500000	0.000000	0.000000	0	0	0
1168	1	2	2	0.000000	40.000000	19.000000	0.000000	0.000000	0	0	0
1169	1	2	2	0.000000	44.000000	27.000000	0.000000	0.000000	0	0	0
1170	2	2	1	0.000000	44.000000	33.000000	0.000000	0.000000	0	0	0
1171	5	1	1	0.000000	42.600000	33.200000	0.000000	0.000000	0	0	0
1172	2	1	2	0.000000	46.500000	33.500000	0.000000	0.000000	0	0	0
1173	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1174	3	2	3	0.000000	34.666667	1.333333	0.000000	0.000000	0	0	0
1175	21	2	1	0.000000	1.285714	1.285714	0.000000	0.000000	0	0	0
1176	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1177	6	1	2	0.000000	51.000000	30.666667	0.000000	0.000000	0	0	0
1178	2	1	1	0.000000	52.000000	27.500000	0.000000	0.000000	0	0	0
1179	3	1	1	0.000000	52.666667	35.000000	0.000000	0.000000	0	0	0
1180	13	2	2	0.000000	50.846154	26.692308	0.000000	0.000000	0	0	0
1181	18	1	1	0.000000	44.666667	14.333333	0.000000	0.000000	0	0	0
1182	2	1	1	0.000000	56.500000	35.000000	0.000000	0.000000	0	0	0
1183	1	1	2	0.000000	59.000000	36.000000	0.000000	0.000000	0	0	0
1184	1	1	1	0.000000	60.000000	36.000000	0.000000	0.000000	0	0	0
1185	2	2	1	0.000000	57.500000	32.500000	0.000000	0.000000	0	0	0
1186	8	1	1	0.000000	58.125000	23.500000	0.000000	0.000000	0	0	0
1187	1	1	1	0.000000	56.000000	36.000000	0.000000	0.000000	0	0	0
1188	1	2	1	0.000000	58.000000	38.000000	0.000000	0.000000	0	0	0
1189	2	2	1	0.000000	55.000000	38.500000	0.000000	0.000000	0	0	0
1190	7	3	2	0.000000	56.714286	37.428571	0.000000	0.000000	0	0	0
1191	2	1	1	0.000000	55.500000	36.500000	0.000000	0.000000	0	0	0
1192	13	1	2	0.000000	53.076923	31.538462	0.000000	0.000000	0	0	0
1193	1	2	2	0.000000	43.000000	25.000000	0.000000	0.000000	0	0	0
1194	6	1	1	0.000000	40.166667	5.000000	0.000000	0.000000	0	0	0
1195	1	1	2	0.000000	41.000000	25.000000	0.000000	0.000000	0	0	0
1196	2	2	2	0.000000	38.000000	21.500000	0.000000	0.000000	0	0	0
1197	6	1	2	0.000000	46.166667	32.833333	0.000000	0.000000	0	0	0
1198	2	2	2	0.000000	55.500000	35.000000	0.000000	0.000000	0	0	0
1199	4	1	1	0.000000	50.750000	31.000000	0.000000	0.000000	0	0	0
1200	2	1	2	0.000000	52.000000	32.000000	0.000000	0.000000	0	0	0
1201	5	1	2	0.000000	54.600000	34.400000	0.000000	0.000000	0	0	0
1202	4	2	1	0.000000	49.750000	32.000000	0.000000	0.000000	0	0	0
1203	1	3	1	0.000000	48.000000	32.000000	0.000000	0.000000	0	0	0
1204	1	3	1	0.000000	45.000000	30.000000	0.000000	0.000000	0	0	0
1205	1	2	1	0.000000	44.000000	32.000000	0.000000	0.000000	0	0	0
1206	1	2	1	0.000000	43.000000	33.000000	0.000000	0.000000	0	0	0
1207	1	2	1	0.000000	42.000000	32.000000	0.000000	0.000000	0	0	0
1208	1	3	2	0.000000	42.000000	31.000000	0.000000	0.000000	0	0	0
1209	3	2	1	0.000000	41.333333	33.000000	0.000000	0.000000	0	0	0
1210	2	2	1	0.000000	41.500000	37.500000	0.000000	0.000000	0	0	0
1211	1	3	2	0.000000	83.000000	38.000000	0.000000	0.000000	0	0	0
1212	1	2	1	0.000000	84.000000	79.000000	0.000000	0.000000	0	0	0
1213	1	2	2	0.000000	49.000000	31.000000	0.000000	0.000000	0	0	0
1214	10	1	1	0.000000	44.700000	23.000000	0.000000	0.000000	0	0	0
1215	2	1	1	0.000000	48.500000	29.500000	0.000000	0.000000	0	0	0
1216	1	2	2	0.000000	49.000000	28.000000	0.000000	0.000000	0	0	0
1217	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1218	2	1	1	0.000000	41.000000	23.000000	0.000000	0.000000	0	0	0
1219	7	1	2	0.000000	44.857143	26.857143	0.000000	0.000000	0	0	0
1220	4	2	1	0.000000	44.000000	29.000000	0.000000	0.000000	0	0	0
1221	1	2	2	0.000000	38.000000	25.000000	0.000000	0.000000	0	0	0
1222	7	2	1	0.000000	43.714286	28.428571	0.000000	0.000000	0	0	0
1223	8	1	1	0.000000	43.250000	27.500000	0.000000	0.000000	0	0	0
1224	6	2	1	0.000000	53.500000	33.333333	0.000000	0.000000	0	0	0
1225	6	2	1	0.000000	50.833333	32.500000	0.000000	0.000000	0	0	0
1226	2	1	1	0.000000	49.000000	30.000000	0.000000	0.000000	0	0	0
1227	3	1	2	0.000000	53.000000	35.333333	0.000000	0.000000	0	0	0
1228	3	2	1	0.000000	49.000000	31.000000	0.000000	0.000000	0	0	0
1229	6	1	1	0.000000	45.166667	20.500000	0.000000	0.000000	0	0	0
1230	6	2	2	0.000000	42.666667	26.166667	0.000000	0.000000	0	0	0
1231	6	1	1	0.000000	47.333333	31.166667	0.000000	0.000000	0	0	0
1232	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1233	1	2	3	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1234	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1235	5	1	2	0.000000	38.200000	24.000000	0.000000	0.000000	0	0	0
1236	4	2	1	0.000000	38.250000	14.500000	0.000000	0.000000	0	0	0
1237	20	1	1	0.000000	36.500000	23.300000	0.000000	0.000000	0	0	0
1238	2	1	1	0.000000	46.500000	28.000000	0.000000	0.000000	0	0	0
1239	16	2	2	0.000000	50.125000	8.187500	0.000000	0.000000	0	0	0
1240	5	1	1	0.000000	53.600000	32.600000	0.000000	0.000000	0	0	0
1241	2	1	1	0.000000	42.500000	27.500000	0.000000	0.000000	0	0	0
1242	25	2	3	0.000000	41.360000	25.760000	0.000000	0.000000	0	0	0
1243	4	2	1	0.000000	35.250000	23.750000	0.000000	0.000000	0	0	0
1244	1	1	1	0.000000	34.000000	21.000000	0.000000	0.000000	0	0	0
1245	2	2	2	0.000000	34.000000	33.000000	0.000000	0.000000	0	0	0
1246	1	2	2	0.000000	34.000000	32.000000	0.000000	0.000000	0	0	0
1247	1	1	1	0.000000	32.000000	30.000000	0.000000	0.000000	0	0	0
1248	1	1	2	0.000000	33.000000	31.000000	0.000000	0.000000	0	0	0
1249	1	2	3	0.000000	35.000000	33.000000	0.000000	0.000000	0	0	0
1250	1	2	1	0.000000	27.000000	24.000000	0.000000	0.000000	0	0	0
1251	3	1	1	0.000000	24.000000	21.333333	0.000000	0.000000	0	0	0
1252	1	1	2	0.000000	25.000000	24.000000	0.000000	0.000000	0	0	0
1253	1	1	2	0.000000	26.000000	25.000000	0.000000	0.000000	0	0	0
1254	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
1255	1	1	2	0.000000	31.000000	30.000000	0.000000	0.000000	0	0	0
1256	1	1	3	0.000000	32.000000	31.000000	0.000000	0.000000	0	0	0
1257	1	1	2	0.000000	32.000000	28.000000	0.000000	0.000000	0	0	0
1258	1	1	3	0.000000	34.000000	30.000000	0.000000	0.000000	0	0	0
1259	1	1	3	0.000000	37.000000	32.000000	0.000000	0.000000	0	0	0
1260	2	2	2	0.000000	37.500000	31.500000	0.000000	0.000000	0	0	0
1261	3	1	1	0.000000	36.333333	28.000000	0.000000	0.000000	0	0	0
1262	4	1	1	0.000000	48.750000	34.500000	0.000000	0.000000	0	0	0
1263	13	1	2	0.000000	49.846154	6.615385	0.000000	0.000000	0	0	0
1264	1	2	1	0.000000	51.000000	23.000000	0.000000	0.000000	0	0	0
1265	1	2	1	0.000000	49.000000	22.000000	0.000000	0.000000	0	0	0
1266	2	3	1	0.000000	48.000000	21.000000	0.000000	0.000000	0	0	0
1267	2	1	1	0.000000	47.000000	27.000000	0.000000	0.000000	0	0	0
1268	7	1	1	0.000000	50.285714	36.000000	0.000000	0.000000	0	0	0
1269	3	1	2	0.000000	51.000000	35.000000	0.000000	0.000000	0	0	0
1270	2	1	1	0.000000	50.000000	37.000000	0.000000	0.000000	0	0	0
1271	1	1	1	0.000000	52.000000	40.000000	0.000000	0.000000	0	0	0
1272	5	2	2	0.000000	50.000000	35.800000	0.000000	0.000000	0	0	0
1273	1	1	1	0.000000	50.000000	26.000000	0.000000	0.000000	0	0	0
1274	2	1	2	0.000000	42.000000	31.500000	0.000000	0.000000	0	0	0
1275	1	1	2	0.000000	42.000000	29.000000	0.000000	0.000000	0	0	0
1276	3	1	2	0.000000	43.333333	29.333333	0.000000	0.000000	0	0	0
1277	2	1	2	0.000000	44.000000	28.500000	0.000000	0.000000	0	0	0
1278	18	2	2	0.000000	37.722222	27.055556	0.000000	0.000000	0	0	0
1279	2	2	1	0.000000	40.000000	28.500000	0.000000	0.000000	0	0	0
1280	1	1	1	0.000000	43.000000	28.000000	0.000000	0.000000	0	0	0
1281	7	1	1	0.000000	45.000000	21.142857	0.000000	0.000000	0	0	0
1282	1	2	3	0.000000	50.000000	38.000000	0.000000	0.000000	0	0	0
1283	1	2	1	0.000000	46.000000	34.000000	0.000000	0.000000	0	0	0
1284	1	1	1	0.000000	45.000000	33.000000	0.000000	0.000000	0	0	0
1285	1	1	1	0.000000	44.000000	29.000000	0.000000	0.000000	0	0	0
1286	7	2	1	0.000000	44.285714	11.857143	0.000000	0.000000	0	0	0
1287	1	4	1	0.000000	35.000000	29.000000	0.000000	0.000000	0	0	0
1288	2	3	1	0.000000	33.000000	29.000000	0.000000	0.000000	0	0	0
1289	1	3	1	0.000000	31.000000	28.000000	0.000000	0.000000	0	0	0
1290	1	3	1	0.000000	26.000000	24.000000	0.000000	0.000000	0	0	0
1291	1	2	1	0.000000	23.000000	22.000000	0.000000	0.000000	0	0	0
1292	3	2	1	0.000000	21.333333	20.333333	0.000000	0.000000	0	0	0
1293	1	1	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
1294	3	1	2	0.000000	23.000000	21.333333	0.000000	0.000000	0	0	0
1295	1	1	2	0.000000	24.000000	21.000000	0.000000	0.000000	0	0	0
1296	3	1	2	0.000000	42.000000	24.000000	0.000000	0.000000	0	0	0
1297	6	2	1	0.000000	44.500000	24.500000	0.000000	0.000000	0	0	0
1298	4	1	2	0.000000	44.000000	27.000000	0.000000	0.000000	0	0	0
1299	2	1	2	0.000000	45.000000	28.000000	0.000000	0.000000	0	0	0
1300	8	1	2	0.000000	46.000000	27.750000	0.000000	0.000000	0	0	0
1301	4	1	2	0.000000	44.000000	25.250000	0.000000	0.000000	0	0	0
1302	27	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1303	10	1	1	0.000000	45.100000	30.700000	0.000000	0.000000	0	0	0
1304	3	2	2	0.000000	45.000000	12.333333	0.000000	0.000000	0	0	0
1305	1	2	2	0.000000	92.000000	29.000000	0.000000	0.000000	0	0	0
1306	2	2	1	0.000000	38.000000	20.500000	0.000000	0.000000	0	0	0
1307	4	1	1	0.000000	37.000000	6.750000	0.000000	0.000000	0	0	0
1308	4	2	2	0.000000	40.000000	28.500000	0.000000	0.000000	0	0	0
1309	5	2	2	0.000000	42.000000	32.200000	0.000000	0.000000	0	0	0
1310	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1311	1	1	1	0.000000	54.000000	33.000000	0.000000	0.000000	0	0	0
1312	2	2	3	0.000000	55.500000	32.500000	0.000000	0.000000	0	0	0
1313	1	1	1	0.000000	54.000000	33.000000	0.000000	0.000000	0	0	0
1314	2	1	2	0.000000	57.500000	36.000000	0.000000	0.000000	0	0	0
1315	9	2	1	0.000000	38.555556	28.333333	0.000000	0.000000	0	0	0
1316	15	1	1	0.000000	36.200000	26.200000	0.000000	0.000000	0	0	0
1317	9	1	1	0.000000	41.111111	28.222222	0.000000	0.000000	0	0	0
1318	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1319	6	1	2	0.000000	37.666667	25.166667	0.000000	0.000000	0	0	0
1320	9	2	2	0.000000	51.555556	34.222222	0.000000	0.000000	0	0	0
1321	4	2	1	0.000000	48.500000	19.250000	0.000000	0.000000	0	0	0
1322	8	1	1	0.000000	62.875000	34.500000	0.000000	0.000000	0	0	0
1323	1	2	4	0.000000	68.000000	46.000000	0.000000	0.000000	0	0	0
1324	2	3	1	0.000000	36.500000	30.500000	0.000000	0.000000	0	0	0
1325	3	4	1	0.000000	33.666667	29.333333	0.000000	0.000000	0	0	0
1326	1	2	1	0.000000	29.000000	28.000000	0.000000	0.000000	0	0	0
1327	1	1	1	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
1328	3	1	3	0.000000	30.666667	30.666667	0.000000	0.000000	0	0	0
1329	2	2	1	0.000000	36.000000	26.500000	0.000000	0.000000	0	0	0
1330	2	1	1	0.000000	34.000000	24.500000	0.000000	0.000000	0	0	0
1331	1	3	2	0.000000	35.000000	27.000000	0.000000	0.000000	0	0	0
1332	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1333	2	1	3	0.000000	29.000000	28.000000	0.000000	0.000000	0	0	0
1334	1	1	3	0.000000	33.000000	30.000000	0.000000	0.000000	0	0	0
1335	1	1	2	0.000000	37.000000	33.000000	0.000000	0.000000	0	0	0
1336	1	1	2	0.000000	37.000000	33.000000	0.000000	0.000000	0	0	0
1337	1	1	2	0.000000	39.000000	35.000000	0.000000	0.000000	0	0	0
1338	2	1	2	0.000000	41.000000	36.500000	0.000000	0.000000	0	0	0
1339	1	2	3	0.000000	41.000000	36.000000	0.000000	0.000000	0	0	0
1340	1	1	2	0.000000	41.000000	36.000000	0.000000	0.000000	0	0	0
1341	2	2	2	0.000000	41.500000	35.500000	0.000000	0.000000	0	0	0
