ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
1001	11	1	1	0.000000	29.454545	15.909091	0.000000	0.000000	0	0	0
1002	10	1	1	0.000000	37.500000	10.200000	0.000000	0.000000	0	0	0
1003	4	1	3	0.000000	31.500000	18.250000	0.000000	0.000000	0	0	0
1004	1	1	2	0.000000	32.000000	19.000000	0.000000	0.000000	0	0	0
1005	4	1	2	0.000000	32.250000	9.750000	0.000000	0.000000	0	0	0
1006	2	1	2	0.000000	33.500000	18.000000	0.000000	0.000000	0	0	0
1007	10	1	2	0.000000	34.600000	18.100000	0.000000	0.000000	0	0	0
1008	13	1	1	0.000000	22.000000	14.769231	0.000000	0.000000	0	0	0
1009	4	1	2	0.000000	27.000000	18.250000	0.000000	0.000000	0	0	0
1010	11	1	2	0.000000	26.454545	15.636364	0.000000	0.000000	0	0	0
1011	44	1	1	0.000000	1.113636	1.113636	0.000000	0.000000	0	0	0
1012	5	1	2	0.000000	34.000000	19.800000	0.000000	0.000000	0	0	0
1013	1	1	2	0.000000	35.000000	21.000000	0.000000	0.000000	0	0	0
1014	11	2	2	0.000000	37.090909	21.454545	0.000000	0.000000	0	0	0
1015	1	2	2	0.000000	37.000000	3.000000	0.000000	0.000000	0	0	0
1016	19	1	2	0.000000	33.105263	21.263158	0.000000	0.000000	0	0	0
1017	3	1	2	0.000000	24.666667	15.000000	0.000000	0.000000	0	0	0
1018	2	1	1	0.000000	36.000000	18.500000	0.000000	0.000000	0	0	0
1019	3	2	1	0.000000	30.333333	16.666667	0.000000	0.000000	0	0	0
1020	32	1	1	0.000000	28.437500	2.156250	0.000000	0.000000	0	0	0
1021	5	1	1	0.000000	23.200000	12.600000	0.000000	0.000000	0	0	0
1022	8	1	1	0.000000	36.125000	21.250000	0.000000	0.000000	0	0	0
1023	2	1	1	0.000000	27.000000	13.000000	0.000000	0.000000	0	0	0
1024	7	1	2	0.000000	31.285714	19.714286	0.000000	0.000000	0	0	0
1025	25	2	2	0.000000	30.880000	19.720000	0.000000	0.000000	0	0	0
1026	8	2	1	0.000000	29.125000	19.000000	0.000000	0.000000	0	0	0
1027	5	1	1	0.000000	29.800000	16.800000	0.000000	0.000000	0	0	0
1028	27	2	2	0.000000	31.740741	16.370370	0.000000	0.000000	0	0	0
1029	6	1	2	0.000000	27.833333	14.333333	0.000000	0.000000	0	0	0
1030	3	2	1	0.000000	31.333333	20.666667	0.000000	0.000000	0	0	0
1031	1	2	1	0.000000	33.000000	25.000000	0.000000	0.000000	0	0	0
1032	7	2	1	0.000000	32.000000	25.571429	0.000000	0.000000	0	0	0
1033	6	1	2	0.000000	34.000000	20.666667	0.000000	0.000000	0	0	0
1034	1	2	2	0.000000	33.000000	22.000000	0.000000	0.000000	0	0	0
1035	7	1	2	0.000000	24.571429	10.285714	0.000000	0.000000	0	0	0
1036	14	1	2	0.000000	26.928571	14.285714	0.000000	0.000000	0	0	0
1037	4	1	1	0.000000	30.000000	18.250000	0.000000	0.000000	0	0	0
1038	8	2	2	0.000000	31.625000	12.125000	0.000000	0.000000	0	0	0
1039	15	1	2	0.000000	30.933333	18.000000	0.000000	0.000000	0	0	0
1040	39	1	2	0.000000	39.410256	23.384615	0.000000	0.000000	0	0	0
1041	5	2	1	0.000000	23.600000	8.000000	0.000000	0.000000	0	0	0
1042	9	1	1	0.000000	23.444444	15.000000	0.000000	0.000000	0	0	0
1043	23	1	2	0.000000	25.347826	10.521739	0.000000	0.000000	0	0	0
1044	59	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1045	7	1	1	0.000000	28.857143	15.857143	0.000000	0.000000	0	0	0
1046	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1047	9	1	2	0.000000	41.333333	3.000000	0.000000	0.000000	0	0	0
1048	1	1	2	0.000000	37.000000	1.000000	0.000000	0.000000	0	0	0
1049	3	1	1	0.000000	27.666667	19.333333	0.000000	0.000000	0	0	0
1050	4	1	1	0.000000	32.000000	19.750000	0.000000	0.000000	0	0	0
1051	1	1	2	0.000000	36.000000	21.000000	0.000000	0.000000	0	0	0
1052	2	2	2	0.000000	36.500000	21.500000	0.000000	0.000000	0	0	0
1053	3	2	2	0.000000	34.333333	21.000000	0.000000	0.000000	0	0	0
1054	6	1	1	0.000000	35.000000	22.000000	0.000000	0.000000	0	0	0
1055	8	1	1	0.000000	24.125000	17.750000	0.000000	0.000000	0	0	0
1056	11	1	2	0.000000	33.818182	20.727273	0.000000	0.000000	0	0	0
1057	3	1	2	0.000000	32.333333	16.000000	0.000000	0.000000	0	0	0
1058	1	2	1	0.000000	33.000000	15.000000	0.000000	0.000000	0	0	0
1059	1	1	1	0.000000	33.000000	16.000000	0.000000	0.000000	0	0	0
1060	1	1	2	0.000000	34.000000	17.000000	0.000000	0.000000	0	0	0
1061	12	2	2	0.000000	30.083333	16.583333	0.000000	0.000000	0	0	0
1062	3	1	1	0.000000	30.333333	17.000000	0.000000	0.000000	0	0	0
1063	3	2	3	0.000000	29.666667	17.666667	0.000000	0.000000	0	0	0
1064	10	1	2	0.000000	29.000000	16.800000	0.000000	0.000000	0	0	0
1065	5	2	2	0.000000	29.400000	20.200000	0.000000	0.000000	0	0	0
1066	4	2	1	0.000000	28.500000	22.250000	0.000000	0.000000	0	0	0
1067	5	1	2	0.000000	30.400000	14.800000	0.000000	0.000000	0	0	0
1068	3	2	1	0.000000	34.000000	18.000000	0.000000	0.000000	0	0	0
1069	5	1	1	0.000000	32.600000	19.000000	0.000000	0.000000	0	0	0
1070	4	1	1	0.000000	32.250000	19.750000	0.000000	0.000000	0	0	0
1071	6	2	1	0.000000	38.333333	18.666667	0.000000	0.000000	0	0	0
1072	15	1	2	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
1073	46	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1074	9	2	2	0.000000	26.888889	17.555556	0.000000	0.000000	0	0	0
1075	6	1	2	0.000000	28.833333	16.333333	0.000000	0.000000	0	0	0
1076	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1077	23	1	2	0.000000	32.347826	5.391304	0.000000	0.000000	0	0	0
1078	6	1	1	0.000000	33.333333	20.000000	0.000000	0.000000	0	0	0
1079	7	2	2	0.000000	38.857143	21.571429	0.000000	0.000000	0	0	0
1080	3	2	1	0.000000	40.333333	26.333333	0.000000	0.000000	0	0	0
1081	58	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1082	1	3	2	0.000000	30.000000	2.000000	0.000000	0.000000	0	0	0
1083	6	2	2	0.000000	38.000000	19.000000	0.000000	0.000000	0	0	0
1084	32	1	1	0.000000	39.843750	16.500000	0.000000	0.000000	0	0	0
1085	3	1	2	0.000000	45.666667	22.666667	0.000000	0.000000	0	0	0
1086	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1087	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1088	5	1	1	0.000000	33.400000	19.800000	0.000000	0.000000	0	0	0
1089	3	1	2	0.000000	31.000000	20.666667	0.000000	0.000000	0	0	0
1090	4	1	1	0.000000	32.000000	22.000000	0.000000	0.000000	0	0	0
1091	1	1	2	0.000000	32.000000	23.000000	0.000000	0.000000	0	0	0
1092	3	1	2	0.000000	43.666667	26.666667	0.000000	0.000000	0	0	0
1093	2	1	2	0.000000	44.500000	30.500000	0.000000	0.000000	0	0	0
1094	4	2	2	0.000000	46.000000	10.250000	0.000000	0.000000	0	0	0
1095	10	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1096	22	1	2	0.000000	33.818182	19.818182	0.000000	0.000000	0	0	0
1097	23	1	1	0.000000	1.086957	1.086957	0.000000	0.000000	0	0	0
1098	6	1	2	0.000000	41.833333	20.666667	0.000000	0.000000	0	0	0
1099	2	2	1	0.000000	29.000000	13.000000	0.000000	0.000000	0	0	0
1100	5	1	1	0.000000	27.600000	14.800000	0.000000	0.000000	0	0	0
1101	4	1	2	0.000000	29.000000	15.500000	0.000000	0.000000	0	0	0
1102	6	1	1	0.000000	27.166667	19.333333	0.000000	0.000000	0	0	0
1103	6	1	2	0.000000	25.000000	18.166667	0.000000	0.000000	0	0	0
1104	4	1	2	0.000000	25.000000	16.750000	0.000000	0.000000	0	0	0
1105	6	1	2	0.000000	34.333333	21.166667	0.000000	0.000000	0	0	0
1106	21	2	1	0.000000	36.619048	18.809524	0.000000	0.000000	0	0	0
1107	2	1	1	0.000000	33.000000	17.500000	0.000000	0.000000	0	0	0
1108	18	2	2	0.000000	28.555556	9.777778	0.000000	0.000000	0	0	0
1109	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1110	9	1	1	0.000000	35.222222	20.444444	0.000000	0.000000	0	0	0
1111	9	2	2	0.000000	41.888889	12.444444	0.000000	0.000000	0	0	0
1112	17	2	2	0.000000	44.117647	15.058824	0.000000	0.000000	0	0	0
1113	3	1	1	0.000000	43.333333	27.666667	0.000000	0.000000	0	0	0
1114	5	1	2	0.000000	24.400000	1.600000	0.000000	0.000000	0	0	0
1115	9	2	1	0.000000	27.555556	11.000000	0.000000	0.000000	0	0	0
1116	1	1	2	0.000000	29.000000	15.000000	0.000000	0.000000	0	0	0
1117	5	2	2	0.000000	28.200000	14.200000	0.000000	0.000000	0	0	0
1118	3	2	1	0.000000	25.666667	11.666667	0.000000	0.000000	0	0	0
1119	2	1	1	0.000000	21.500000	10.000000	0.000000	0.000000	0	0	0
1120	4	1	2	0.000000	25.000000	19.500000	0.000000	0.000000	0	0	0
1121	8	1	2	0.000000	28.875000	18.000000	0.000000	0.000000	0	0	0
1122	3	1	3	0.000000	29.000000	17.000000	0.000000	0.000000	0	0	0
1123	10	1	2	0.000000	34.000000	18.200000	0.000000	0.000000	0	0	0
1124	8	1	2	0.000000	34.375000	18.875000	0.000000	0.000000	0	0	0
1125	5	1	2	0.000000	34.000000	19.400000	0.000000	0.000000	0	0	0
1126	10	2	1	0.000000	32.600000	9.500000	0.000000	0.000000	0	0	0
1127	76	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1128	1	1	1	0.000000	33.000000	19.000000	0.000000	0.000000	0	0	0
1129	1	1	1	0.000000	37.000000	19.000000	0.000000	0.000000	0	0	0
1130	4	2	2	0.000000	39.750000	23.000000	0.000000	0.000000	0	0	0
1131	4	1	2	0.000000	32.750000	22.250000	0.000000	0.000000	0	0	0
1132	14	1	2	0.000000	32.642857	21.928571	0.000000	0.000000	0	0	0
1133	2	2	1	0.000000	32.000000	21.500000	0.000000	0.000000	0	0	0
1134	4	1	1	0.000000	30.500000	19.750000	0.000000	0.000000	0	0	0
1135	3	1	2	0.000000	31.000000	19.666667	0.000000	0.000000	0	0	0
1136	3	1	1	0.000000	30.000000	20.666667	0.000000	0.000000	0	0	0
1137	14	1	1	0.000000	39.785714	26.857143	0.000000	0.000000	0	0	0
1138	3	1	1	0.000000	32.333333	19.000000	0.000000	0.000000	0	0	0
1139	5	1	2	0.000000	33.000000	8.800000	0.000000	0.000000	0	0	0
1140	17	1	2	0.000000	33.647059	14.294118	0.000000	0.000000	0	0	0
1141	1	2	2	0.000000	35.000000	20.000000	0.000000	0.000000	0	0	0
1142	2	2	2	0.000000	36.000000	22.000000	0.000000	0.000000	0	0	0
1143	25	2	2	0.000000	40.600000	10.880000	0.000000	0.000000	0	0	0
1144	5	1	1	0.000000	43.600000	24.800000	0.000000	0.000000	0	0	0
1145	8	2	2	0.000000	31.750000	18.375000	0.000000	0.000000	0	0	0
1146	3	1	1	0.000000	43.000000	22.000000	0.000000	0.000000	0	0	0
1147	14	1	2	0.000000	37.571429	21.642857	0.000000	0.000000	0	0	0
1148	11	1	2	0.000000	32.363636	20.545455	0.000000	0.000000	0	0	0
1149	1	1	2	0.000000	31.000000	22.000000	0.000000	0.000000	0	0	0
1150	1	1	2	0.000000	35.000000	25.000000	0.000000	0.000000	0	0	0
1151	26	2	2	0.000000	30.115385	1.230769	0.000000	0.000000	0	0	0
1152	27	1	1	0.000000	41.925926	16.740741	0.000000	0.000000	0	0	0
1153	13	1	2	0.000000	40.000000	14.461538	0.000000	0.000000	0	0	0
1154	4	1	1	0.000000	27.750000	19.750000	0.000000	0.000000	0	0	0
1155	2	1	2	0.000000	28.500000	19.500000	0.000000	0.000000	0	0	0
1156	9	1	2	0.000000	29.000000	17.666667	0.000000	0.000000	0	0	0
1157	7	1	2	0.000000	30.000000	18.571429	0.000000	0.000000	0	0	0
1158	3	2	1	0.000000	31.333333	17.666667	0.000000	0.000000	0	0	0
1159	2	2	1	0.000000	28.500000	19.000000	0.000000	0.000000	0	0	0
1160	6	2	1	0.000000	30.333333	19.666667	0.000000	0.000000	0	0	0
1161	1	1	1	0.000000	28.000000	19.000000	0.000000	0.000000	0	0	0
1162	1	2	2	0.000000	36.000000	3.000000	0.000000	0.000000	0	0	0
1163	4	1	1	0.000000	26.500000	9.000000	0.000000	0.000000	0	0	0
1164	5	2	2	0.000000	24.400000	16.200000	0.000000	0.000000	0	0	0
1165	5	1	2	0.000000	39.600000	28.000000	0.000000	0.000000	0	0	0
1166	5	1	2	0.000000	40.800000	20.800000	0.000000	0.000000	0	0	0
1167	7	2	2	0.000000	26.714286	20.571429	0.000000	0.000000	0	0	0
1168	2	2	1	0.000000	27.500000	23.500000	0.000000	0.000000	0	0	0
1169	2	2	1	0.000000	28.000000	24.500000	0.000000	0.000000	0	0	0
1170	2	1	3	0.000000	40.500000	35.000000	0.000000	0.000000	0	0	0
1171	14	1	2	0.000000	24.285714	12.571429	0.000000	0.000000	0	0	0
1172	6	2	2	0.000000	25.833333	15.500000	0.000000	0.000000	0	0	0
1173	3	1	1	0.000000	22.333333	13.333333	0.000000	0.000000	0	0	0
1174	23	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1175	2	2	2	0.000000	34.000000	24.500000	0.000000	0.000000	0	0	0
1176	11	1	1	0.000000	34.818182	23.181818	0.000000	0.000000	0	0	0
1177	4	2	2	0.000000	39.750000	22.000000	0.000000	0.000000	0	0	0
1178	6	1	1	0.000000	37.166667	4.166667	0.000000	0.000000	0	0	0
1179	5	2	2	0.000000	31.400000	18.000000	0.000000	0.000000	0	0	0
1180	6	2	2	0.000000	37.166667	1.500000	0.000000	0.000000	0	0	0
1181	11	1	2	0.000000	36.000000	9.272727	0.000000	0.000000	0	0	0
1182	7	2	2	0.000000	37.714286	16.571429	0.000000	0.000000	0	0	0
1183	3	2	2	0.000000	34.666667	15.666667	0.000000	0.000000	0	0	0
1184	58	1	1	0.000000	1.034483	1.034483	0.000000	0.000000	0	0	0
1185	4	2	2	0.000000	44.000000	22.500000	0.000000	0.000000	0	0	0
1186	8	2	2	0.000000	29.500000	10.250000	0.000000	0.000000	0	0	0
1187	5	2	2	0.000000	27.600000	15.600000	0.000000	0.000000	0	0	0
1188	3	1	1	0.000000	28.666667	16.666667	0.000000	0.000000	0	0	0
1189	48	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1190	1	2	2	0.000000	29.000000	20.000000	0.000000	0.000000	0	0	0
1191	1	1	1	0.000000	30.000000	23.000000	0.000000	0.000000	0	0	0
1192	5	2	2	0.000000	30.400000	23.800000	0.000000	0.000000	0	0	0
1193	8	1	1	0.000000	29.875000	22.000000	0.000000	0.000000	0	0	0
1194	7	1	2	0.000000	30.857143	19.285714	0.000000	0.000000	0	0	0
1195	73	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1196	1	1	1	0.000000	30.000000	18.000000	0.000000	0.000000	0	0	0
1197	6	2	1	0.000000	32.833333	27.166667	0.000000	0.000000	0	0	0
1198	2	1	1	0.000000	34.000000	31.000000	0.000000	0.000000	0	0	0
1199	3	2	2	0.000000	35.333333	35.000000	0.000000	0.000000	0	0	0
1200	5	2	1	0.000000	34.400000	34.400000	0.000000	0.000000	0	0	0
1201	1	1	2	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
1202	2	2	2	0.000000	30.500000	30.500000	0.000000	0.000000	0	0	0
1203	1	2	2	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
1204	3	2	2	0.000000	27.666667	27.666667	0.000000	0.000000	0	0	0
1205	1	2	1	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
1206	2	2	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
1207	1	1	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
1208	1	1	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
1209	2	2	3	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
1210	1	2	1	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
1211	4	1	1	0.000000	27.750000	24.250000	0.000000	0.000000	0	0	0
1212	3	1	2	0.000000	28.333333	19.000000	0.000000	0.000000	0	0	0
1213	3	2	2	0.000000	29.666667	17.666667	0.000000	0.000000	0	0	0
1214	3	1	3	0.000000	29.000000	19.666667	0.000000	0.000000	0	0	0
1215	1	1	2	0.000000	31.000000	22.000000	0.000000	0.000000	0	0	0
1216	2	1	3	0.000000	32.000000	22.000000	0.000000	0.000000	0	0	0
1217	4	1	2	0.000000	32.000000	21.250000	0.000000	0.000000	0	0	0
1218	16	1	2	0.000000	47.250000	12.875000	0.000000	0.000000	0	0	0
1219	14	1	1	0.000000	28.428571	15.500000	0.000000	0.000000	0	0	0
1220	21	1	2	0.000000	30.714286	21.047619	0.000000	0.000000	0	0	0
1221	36	1	3	0.000000	27.722222	14.805556	0.000000	0.000000	0	0	0
1222	70	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1223	35	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1224	7	1	1	0.000000	36.142857	18.000000	0.000000	0.000000	0	0	0
1225	3	1	2	0.000000	40.333333	22.333333	0.000000	0.000000	0	0	0
1226	16	1	1	0.000000	35.437500	25.625000	0.000000	0.000000	0	0	0
1227	6	1	1	0.000000	33.500000	22.333333	0.000000	0.000000	0	0	0
1228	5	1	1	0.000000	31.200000	20.800000	0.000000	0.000000	0	0	0
1229	3	2	1	0.000000	32.666667	20.333333	0.000000	0.000000	0	0	0
1230	1	1	1	0.000000	43.000000	26.000000	0.000000	0.000000	0	0	0
1231	16	1	1	0.000000	38.187500	19.500000	0.000000	0.000000	0	0	0
1232	49	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1233	17	2	2	0.000000	36.411765	20.294118	0.000000	0.000000	0	0	0
1234	5	1	1	0.000000	30.200000	21.800000	0.000000	0.000000	0	0	0
1235	9	1	2	0.000000	31.000000	20.333333	0.000000	0.000000	0	0	0
1236	14	1	1	0.000000	30.285714	20.714286	0.000000	0.000000	0	0	0
1237	1	1	1	0.000000	32.000000	17.000000	0.000000	0.000000	0	0	0
1238	12	2	1	0.000000	31.750000	15.750000	0.000000	0.000000	0	0	0
1239	37	1	1	0.000000	29.270270	18.918919	0.000000	0.000000	0	0	0
1240	4	1	2	0.000000	31.750000	14.250000	0.000000	0.000000	0	0	0
1241	5	1	2	0.000000	33.000000	18.000000	0.000000	0.000000	0	0	0
1242	3	2	2	0.000000	37.666667	26.666667	0.000000	0.000000	0	0	0
1243	4	1	1	0.000000	34.500000	25.500000	0.000000	0.000000	0	0	0
1244	54	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1245	25	2	1	0.000000	33.000000	21.280000	0.000000	0.000000	0	0	0
1246	1	2	1	0.000000	31.000000	23.000000	0.000000	0.000000	0	0	0
1247	6	1	2	0.000000	25.000000	16.000000	0.000000	0.000000	0	0	0
1248	12	2	2	0.000000	25.583333	16.333333	0.000000	0.000000	0	0	0
1249	1	1	1	0.000000	21.000000	14.000000	0.000000	0.000000	0	0	0
1250	18	1	2	0.000000	22.777778	13.777778	0.000000	0.000000	0	0	0
1251	2	2	2	0.000000	35.000000	20.500000	0.000000	0.000000	0	0	0
1252	2	1	1	0.000000	33.500000	20.500000	0.000000	0.000000	0	0	0
1253	15	2	2	0.000000	30.200000	16.333333	0.000000	0.000000	0	0	0
1254	4	2	2	0.000000	23.750000	13.250000	0.000000	0.000000	0	0	0
1255	50	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1256	7	2	1	0.000000	36.428571	19.142857	0.000000	0.000000	0	0	0
1257	2	1	2	0.000000	29.500000	16.000000	0.000000	0.000000	0	0	0
1258	8	1	1	0.000000	24.500000	15.125000	0.000000	0.000000	0	0	0
1259	3	2	2	0.000000	23.333333	13.333333	0.000000	0.000000	0	0	0
1260	23	2	2	0.000000	33.086957	21.565217	0.000000	0.000000	0	0	0
1261	2	1	1	0.000000	37.500000	24.500000	0.000000	0.000000	0	0	0
1262	17	1	2	0.000000	44.176471	19.705882	0.000000	0.000000	0	0	0
1263	10	1	2	0.000000	30.000000	1.200000	0.000000	0.000000	0	0	0
1264	60	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1265	4	1	2	0.000000	26.250000	1.500000	0.000000	0.000000	0	0	0
1266	23	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1267	1	2	2	0.000000	32.000000	3.000000	0.000000	0.000000	0	0	0
1268	1	1	2	0.000000	37.000000	24.000000	0.000000	0.000000	0	0	0
1269	10	2	1	0.000000	22.200000	12.900000	0.000000	0.000000	0	0	0
1270	7	1	1	0.000000	22.857143	13.285714	0.000000	0.000000	0	0	0
1271	1	1	2	0.000000	24.000000	19.000000	0.000000	0.000000	0	0	0
1272	5	1	2	0.000000	23.600000	18.400000	0.000000	0.000000	0	0	0
1273	42	1	1	0.000000	1.095238	1.095238	0.000000	0.000000	0	0	0
1274	4	1	2	0.000000	31.000000	15.250000	0.000000	0.000000	0	0	0
1275	9	2	2	0.000000	33.222222	20.000000	0.000000	0.000000	0	0	0
1276	8	2	1	0.000000	26.125000	13.500000	0.000000	0.000000	0	0	0
1277	9	1	1	0.000000	25.111111	12.000000	0.000000	0.000000	0	0	0
1278	23	2	2	0.000000	27.043478	17.000000	0.000000	0.000000	0	0	0
1279	4	1	1	0.000000	29.000000	15.250000	0.000000	0.000000	0	0	0
1280	3	2	1	0.000000	29.666667	19.333333	0.000000	0.000000	0	0	0
1281	5	1	1	0.000000	31.800000	20.200000	0.000000	0.000000	0	0	0
1282	10	2	2	0.000000	38.600000	24.000000	0.000000	0.000000	0	0	0
1283	8	1	1	0.000000	41.375000	12.875000	0.000000	0.000000	0	0	0
1284	1	2	1	0.000000	32.000000	25.000000	0.000000	0.000000	0	0	0
1285	2	1	1	0.000000	31.500000	23.000000	0.000000	0.000000	0	0	0
1286	4	1	2	0.000000	31.750000	21.750000	0.000000	0.000000	0	0	0
1287	3	1	2	0.000000	33.000000	25.000000	0.000000	0.000000	0	0	0
1288	2	1	1	0.000000	27.000000	16.500000	0.000000	0.000000	0	0	0
1289	2	1	2	0.000000	28.000000	18.000000	0.000000	0.000000	0	0	0
1290	15	1	1	0.000000	34.266667	24.466667	0.000000	0.000000	0	0	0
1291	5	2	2	0.000000	36.200000	19.400000	0.000000	0.000000	0	0	0
1292	2	2	1	0.000000	33.500000	17.500000	0.000000	0.000000	0	0	0
1293	4	2	1	0.000000	35.500000	18.000000	0.000000	0.000000	0	0	0
1294	1	2	1	0.000000	36.000000	20.000000	0.000000	0.000000	0	0	0
1295	2	1	1	0.000000	35.500000	10.500000	0.000000	0.000000	0	0	0
1296	2	1	2	0.000000	35.000000	20.500000	0.000000	0.000000	0	0	0
1297	1	1	2	0.000000	36.000000	20.000000	0.000000	0.000000	0	0	0
1298	5	1	1	0.000000	35.200000	24.800000	0.000000	0.000000	0	0	0
1299	3	1	1	0.000000	35.333333	1.000000	0.000000	0.000000	0	0	0
1300	7	2	2	0.000000	30.285714	17.714286	0.000000	0.000000	0	0	0
1301	32	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1302	1	2	2	0.000000	22.000000	2.000000	0.000000	0.000000	0	0	0
1303	7	1	2	0.000000	30.571429	12.714286	0.000000	0.000000	0	0	0
1304	5	1	1	0.000000	34.600000	22.400000	0.000000	0.000000	0	0	0
1305	23	1	1	0.000000	32.521739	22.695652	0.000000	0.000000	0	0	0
1306	3	1	2	0.000000	36.000000	21.666667	0.000000	0.000000	0	0	0
1307	51	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1308	4	1	1	0.000000	36.750000	24.750000	0.000000	0.000000	0	0	0
1309	4	1	3	0.000000	37.000000	21.000000	0.000000	0.000000	0	0	0
1310	1	2	2	0.000000	36.000000	20.000000	0.000000	0.000000	0	0	0
1311	26	1	1	0.000000	40.307692	21.230769	0.000000	0.000000	0	0	0
1312	23	2	1	0.000000	36.347826	17.913043	0.000000	0.000000	0	0	0
1313	1	2	1	0.000000	30.000000	24.000000	0.000000	0.000000	0	0	0
1314	1	1	2	0.000000	37.000000	24.000000	0.000000	0.000000	0	0	0
1315	2	1	2	0.000000	38.500000	24.500000	0.000000	0.000000	0	0	0
1316	1	2	2	0.000000	39.000000	25.000000	0.000000	0.000000	0	0	0
1317	8	1	1	0.000000	41.875000	23.875000	0.000000	0.000000	0	0	0
1318	10	2	1	0.000000	45.300000	32.100000	0.000000	0.000000	0	0	0
1319	2	1	2	0.000000	38.500000	22.500000	0.000000	0.000000	0	0	0
1320	73	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1321	2	2	2	0.000000	39.000000	2.000000	0.000000	0.000000	0	0	0
1322	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1323	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1324	22	1	2	0.000000	1.818182	1.818182	0.000000	0.000000	0	0	0
1325	4	1	2	0.000000	39.750000	24.500000	0.000000	0.000000	0	0	0
1326	56	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1327	4	1	2	0.000000	39.750000	24.500000	0.000000	0.000000	0	0	0
1328	2	1	1	0.000000	51.000000	28.000000	0.000000	0.000000	0	0	0
1329	6	2	2	0.000000	50.666667	29.166667	0.000000	0.000000	0	0	0
1330	2	1	1	0.000000	49.000000	29.000000	0.000000	0.000000	0	0	0
1331	14	2	2	0.000000	45.642857	21.071429	0.000000	0.000000	0	0	0
1332	52	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1333	43	1	1	0.000000	1.093023	1.093023	0.000000	0.000000	0	0	0
1334	5	2	2	0.000000	44.200000	30.200000	0.000000	0.000000	0	0	0
1335	52	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1336	1	1	2	0.000000	30.000000	17.000000	0.000000	0.000000	0	0	0
1337	7	2	1	0.000000	28.000000	18.000000	0.000000	0.000000	0	0	0
1338	13	2	2	0.000000	27.769231	12.615385	0.000000	0.000000	0	0	0
1339	6	1	1	0.000000	29.833333	20.166667	0.000000	0.000000	0	0	0
1340	83	1	0	0.000000	1.096386	1.096386	0.000000	0.000000	0	0	0
1341	3	1	1	0.000000	38.666667	22.333333	0.000000	0.000000	0	0	0
1342	1	1	2	0.000000	38.000000	20.000000	0.000000	0.000000	0	0	0
1343	3	1	2	0.000000	38.333333	19.666667	0.000000	0.000000	0	0	0
1344	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1345	15	1	3	0.000000	33.533333	22.600000	0.000000	0.000000	0	0	0
1346	12	2	2	0.000000	35.916667	24.916667	0.000000	0.000000	0	0	0
1347	9	1	2	0.000000	34.111111	20.666667	0.000000	0.000000	0	0	0
1348	5	1	2	0.000000	31.800000	16.400000	0.000000	0.000000	0	0	0
